Article,Title,Description,URL,Content,Headline,Headline Sentiment,Offense Rating,Negative Words,Offensive Words,Tags
11,Meta Abandons Original Quest VR Headset,"Meta is dropping support for its first Meta Quest VR headset. The device will no longer receive future content updates, and by 2024 it will no longer get any bug fixes or security patches. Gizmodo reports: Notably, users will no longer have significant functi…",https://tech.slashdot.org/story/23/01/10/2229243/meta-abandons-original-quest-vr-headset,Meta Abandons Original Quest VR Headset gizmodo. com 54 Notably users will no longer have significant functionality. Though Meta promised you will still be able to use the headset and its installed games and apps Quest 1 users will no longer be able to join parties and they will also lose access to Metas feature product Horizon Home on March 5 this year. Users will no longer be able to invite others to their homes or travel over to another users home. Meta CEO Mark Zuckerberg announced what was originally called the Oculus Quest in 2018 as the premiere wireless VR headset. The company released the headset in 2019 so Meta is a little off in their letter when they said they launched the device over four years ago and this was all before Meta officially renamed the devices and its various services in 2021. So the Quest 1 is working off fouryearold tech and it would make some sense why Meta would not want to support aging hardware. Meta CEO Mark Zuckerberg announced what was originally called the Oculus Quest in 2018 as the premiere wireless VR headset. The company released the headset in 2019 so Meta is a little off in their letter when they said they launched the device over four years ago and this was all before Meta officially renamed the devices and its various services in 2021. So the Quest 1 is working off fouryearold tech and it would make some sense why Meta would not want to support aging hardware.,Meta to pay $725 million to settle Cambridge Analytica lawsuit,Extremely Negative,400,"['improperly', 'problematic', 'complaint', 'awfully']",['illegal'],"['lawsuit', 'lawsuit', Donald, Trumps, 'lawsuit', 'lawsuit']"
12,Facebook parent Meta to settle Cambridge Analytica scandal case ... - Reuters,"Facebook owner Meta Platforms Inc <a href=""https://www.reuters.com/companies/META.O"" target=""_blank"">(META.O)</a> has agreed to pay $725 million to resolve a class-action lawsuit accusing the social media giant of allowing third parties, including Cambridge A…",https://www.reuters.com/legal/facebook-parent-meta-pay-725-mln-settle-lawsuit-relating-cambridge-analytica-2022-12-23/,Facebook parent Meta to settle Cambridge Analytica scandal case for 725 million Companies Dec 23 Reuters Facebook owner Meta Platforms Inc META. O has agreed to pay 725 million to resolve a classaction lawsuit accusing the social media giant of allowing third parties including Cambridge Analytica to access users personal information. The proposed settlement which was disclosed in a court filing late on Thursday would resolve a longrunning lawsuit prompted by revelations in 2018 that Facebook had allowed the British political consulting firm Cambridge Analytica to access data of as many as 87 million users. Lawyers for the plaintiffs called the proposed settlement the largest to ever be achieved in a U. S. data privacy class action and the most that Meta has ever paid to resolve a class action lawsuit. This historic settlement will provide meaningful relief to the class in this complex and novel privacy case the lead lawyers for the plaintiffs Derek Loeser and Lesley Weaver said in a joint statement. Meta did not admit wrongdoing as part of the settlement which is subject to the approval of a federal judge in San Francisco. The company said in a statement settling was in the best interest of our community and shareholders. Over the last three years we revamped our approach to privacy and implemented a comprehensive privacy program Meta said. Cambridge Analytica now defunct worked for Donald Trumps successful presidential campaign in 2016 and gained access to the personal information from millions of Facebook accounts for the purposes of voter profiling and targeting. Cambridge Analytica obtained that information without users consent from a researcher who had been allowed by Facebook to deploy an app on its social media network that harvested data from millions of its users. The ensuing Cambridge Analytica scandal fueled government investigations into its privacy practices lawsuits and a highprofile U. S. congressional hearing where Meta Chief Executive Mark Zuckerberg was grilled by lawmakers. In 2019 Facebook agreed to pay 5 billion to resolve a Federal Trade Commission probe into its privacy practices and 100 million to settle U. S. Securities and Exchange Commission claims that it misled investors about the misuse of users data. Investigations by state attorneys general are ongoing and the company is fighting a lawsuit by the attorney general for Washington D. C. Thursdays settlement resolved claims by Facebook users that the company violated various federal and state laws by letting app developers and business partners harvest their personal data without their consent on a widespread basis. The users lawyers alleged that Facebook misled them into thinking they could keep control over personal data when in fact it let thousands of preferred outsiders gain access. Facebook argued its users have no legitimate privacy interest in information they shared with friends on social media. But U. S. District Judge Vince Chhabria called that view so wrong and in 2019 largely allowed the case to move forward. The settlement covers an estimated 250 to 280 million Facebook users according to Thursdays court filing. How much an individual user receives will depend on how many people submit valid claims for a share of the settlement. Lawyers for the plaintiffs say they plan to ask the judge to award them up to 25 of the settlement as attorneys fees equaling about 181 million. Our Standards The Thomson Reuters Trust Principles.,No Headline,Extremely Negative,200,['lose'],[],"[Mark, Zuckerberg, Mark, Zuckerberg]"
13,Irish privacy regulator fines Meta more than $400 mln - Reuters,"Ireland's data privacy regulator fined Meta <a href=""https://www.reuters.com/companies/META.O"" target=""_blank"">(META.O)</a> 390 million euros ($414 million) on Wednesday for breaches at its Facebook and Instagram services and said both must reassess the legal…",https://www.reuters.com/technology/irish-privacy-regulator-fines-meta-more-than-400-mln-2023-01-04/,Meta told to reassess legal basis for EU personalised ads Summary Companies Meta to appeal ruling says personalised ads unaffected Meta fines under new EU data regime rise to 1. 3 bln eur Irish privacy watchdog is Metas lead regulator in EU DUBLIN Jan 4 Reuters Meta META. O must reassess the legal basis on how Facebook and Instagram use personal data to target advertising in the European Union its lead privacy regulator in the bloc said on Wednesday when it fined the social media giant 390 million euros 414 million for the breaches. Meta said it intended to appeal both the substance of the rulings and the fines imposed and that the decisions do not prevent personalised advertising on its platforms. The order on personalised advertising was made in December by the EUs privacy watchdog according to a decision seen by Reuters in which it overruled a draft ruling by Irelands Data Privacy Commissioner DPC Metas lead EU privacy regulator. It related to a 2018 change in the terms of service at Facebook and Instagram following the introduction of new EU privacy laws where Meta sought to rely on the socalled contract legal basis for most of its processing operations. Having previously relied on the consent of users to the processing of their personal data for targeted advertising the DPC said Meta instead considered that a contract was entered into upon acceptance of the updated 2018 terms and that this made such advertising lawful. The DPC which is the lead privacy regulator for many of the worlds largest technology companies within the EU directed Meta to bring its data processing operations into compliance within three months. Meta said it strongly believes that its approach respects EU privacy laws that allow for a range of legal bases under which data can be processed and that the decisions also do not mandate the use of consent for the processing of data. We want to reassure users and businesses that they can continue to benefit from personalised advertising across the EU through Metas platforms Meta said in a statement. The penalties brought the total fines levied against Meta to date by the Irish regulator to 1. 3 billion euros. It currently has 11 other inquiries open into Meta services. The DPC said that as part of its decision the EUs privacy watchdog had purported to direct the Irish regulator to conduct a fresh investigation that would span all of Facebook and Instagrams data processing operations. The DPC said it was not open to the European Data Protection Board EDPB to direct an authority to engage in such investigations and that it intended to ask the EU Court of Justice to set aside the EDPBs direction as it may involve an overreach. 1 0. 9423 euros Our Standards The Thomson Reuters Trust Principles.,Facebook parent Meta to settle Cambridge Analytica scandal case for $725 million,Extremely Negative,400,"['scandal', 'accusing', 'defunct', 'scandal', 'misuse', 'wrong']",[],"['lawsuit', 'lawsuit', 'lawsuit', Derek, Loeser, Lesley, Weaver, Donald, Trumps, 'lawsuit', Mark, Zuckerberg, 'lawsuit', Vince, Chhabria]"
14,How to use emulators on the Meta Quest 2,"You can play the Playstation Portable, Gameboy, Gamecube, and other retro consoles on the Quest 2 via emulation.",https://www.androidcentral.com/gaming/virtual-reality/how-to-use-emulators-on-the-meta-quest-2,How to use emulators on the Meta Quest 2 You can access a variety of your favorite retro video game consoles in 3D on the Quest 2 via sideloading. The Meta Quest 2 has hundreds of official Quest Store games and thousands of indie App Lab games to play plus social apps for hanging out with friends and media apps for watching 2D films in virtual theaters. Youre not exactly lacking for content. But by sideloading emulators on the Quest 2 you can enjoy even more classic 2D content on your headset. A couple of Quest 2compatible emulators are supported directly through SideQuest while others require a few more steps to activate. We wont be discussing how to download game rips ROMs for these emulators since thats a legal grey area but if you have ROMs you want to enjoy in virtual reality well break down how to use emulators on the Quest 2 so you can get started. Start by enabling sideloading via SideQuest Sideloading used to be a difficult and drawnout process but now that SideQuest can install Quest 2 games wirelessly the background process to enable thirdparty games and emulators is much easier once you enable Developer Mode. 1. Turn on your Quest 2 headset then set it aside. 2. Open the Meta Quest app on your iPhone or Android phone. Tap Menu Headset Settings Developer Mode and toggle it on. 3. Go to developer. oculus. com opens in new tab and create an account. Youll need to declare yourself part of a business or organization but you can put anything. 4. Once your developer account is active you should be able to see options under Settings System Developer. 5. Go to sidequestvr. comdownload to download the desktop application to your PC or Mac computer or download the SideQuest app from the App Store opens in new tab or Play Store. We recommend downloading the Advanced Installer on your computer since setting up an emulator is easier with full feature access. 6. Whichever option you choose connect your Quest 2 to your device via a USBC cable. The SideQuest application should detect the headset so click Install SideQuest in your headset. With this youll now be able to upload SideQuest apps to your headset where theyll be found in your App Library under Unknown sources. Along with the best SideQuest games youll find emulators for the Playstation Portable and Gameboy that you can access simply by clicking Download app on each respective page. But for other emulators youll need to get a bit more creative. How to sideload Quest 2 emulators Were not going to go into depth about how to set up every emulator like Dolphin or Retroarch. As it turns out the emulator installation process is pretty similar regardless of which emulator you choose. Note our thanks to ARVR Tips opens in new tab for giving us the guidelines for installing Quest 2 emulators 1. Download the. apk file for the emulator of your choice. 2. On the SideQuest VR Advanced app click Manage files on the headset. 3. Hover over the icon on the bottomright then click the blue folder icon to make new folder in this folder. This folder will store your game ROMs so add any legal ROMs you own to this folder. 4. Back on the main page click Install APK from folder on computer select the. apk file you previously downloaded and install it. 5. Unplug and turn on your Quest 2 headset. On the quick menu select the App Library then choose Unknown sources from the topright dropdown menu. You should see the emulator file you uploaded. 6. Open the emulator. Depending on which emulator you chose youll see some kind of button to add ROMs from your Quest 2s internal storage. Click the button navigate to your ROMs folder and select one. It should then load your game As a sidenote these emulators very likely wont work with Oculus Touch controllers so youll need to connect a thirdparty Bluetooth controller thats compatible with the emulators you choose. To connect a Bluetooth controller go to Settings Devices Bluetooth Pair Pair new device and be sure to put your controller in pairing mode so the Quest 2 can detect it. Now youre ready to get into the world of Quest 2 emulators If you want some help deciding which emulators are worth trying weve previously written about the best emulators for Android which can give you a few recommendations. Our favorite Bluetooth controller the Xbox Wireless Controller is so widely popular that practically every emulator will ensure that its compatible so youll have no issues with controls. Its easy to pair with the Quest 2 and has one of the most ergonomic designs of any controller. Android Central Newsletter Get the best of Android Central in in your inbox every day Michael spent years freelancing on every tech topic under the sun before settling down on the real exciting stuff virtual reality fitness wearables gaming and how tech intersects with our world. Hes a semireformed AppletoAndroid user who loves running DD and Star Wars. Find him on Twitter at MichaelLHicks. Android Central Newsletter Get the best of Android Central in in your inbox every day Thank you for signing up to Android Central. You will receive a verification email shortly. There was a problem. Please refresh the page and try again.,Meta told to reassess legal basis for EU personalised ads,Somewhat Positive,230,['overreach'],[],"['lawsuit', 'lawsuit', 'lawsuit', 'harassment', 'lawsuit', DPC, Metas, 'lawsuit', 'lawsuit']"
15,Meta To Delay Closing Within Unlimited Deal by One Month,"Facebook parent Meta does not expect to seal its acquisition deal with Within Unlimited, maker of the popular fitness app ""Supernatural"", before Jan. 31, according to a court filing from Tuesday. From a report: Meta has agreed to push back the closing by one …",https://tech.slashdot.org/story/22/12/20/1816207/meta-to-delay-closing-within-unlimited-deal-by-one-month,Meta To Delay Closing Within Unlimited Deal by One Month reuters. com 6 Meta has agreed to push back the closing by one month or until the first day after the court rules on U. S. Federal Trade Commissions FTC preliminary injunction trial according to the filing with the United States District Court for the Northern District Of California. In August Meta had agreed not to close the deal until 1159 p. m. on Dec. 31. The FTC had filed a lawsuit seeking to stop the deal in July calling Facebook a global technology behemoth noting its ownership of popular apps including Instagram Messenger and WhatsApp and said its campaign to conquer VR virtual reality began in 2014 when it acquired Oculus a VR headset manufacturer.,How to use emulators on the Meta Quest 2,Extremely Positive,120,"['lacking', 'break', 'difficult', 'Unknown', 'Unknown', 'issues', 'problem']",[],"['lawsuit', 'lawsuit', Michael, MichaelLHicks]"
16,California Pay Transparency Reveals Big Tech Salaries,"California’s salary transparency law has officially gone into effect as of January 1, forcing companies to unveil the wages they pay to their workers. As such, the curtain is being pulled on the mystery behind the cash flowing through some of Silicon Valley’s…",https://gizmodo.com/salary-transparency-big-tech-apple-meta-tesla-1849957910,Californias salary transparency law has officially gone into effect as of January 1 forcing companies to unveil the wages they pay to their workers. As such the curtain is being pulled on the mystery behind the cash flowing through some of Silicon Valleys biggest companies. This past September California Governor Gavin Newsom officially signed Senate Bill 1162 into law which requires California companies with more than 15 employees to post a positions salary in its job posting. Likewise current employees can request the pay scale of their position from the company. New York City enacted a similar pay transparency law earlier this year with only minor hiccups and New York State has also signed a statewide pay transparency law. Senate Bill 1162 was specifically designed to tackle gender pay gaps according to quotes from Governor Newsom but an unintended side effect of the states transparency law is that it now sheds light on how much some of the worlds largest tech companies pay their workers. Gizmodo took a look at three random job openings each from Meta Apple and Tesla to find out how much these companies are paying for different positions. While job posting websites like Indeed do offer salary estimates these salary ranges are likely more accurate as they are straight from the horses mouth. Californiabased jobs at Meta pay Software Engineer Leadership Product at Meta requires 12 years of programming experience and 8 years of experience with web or mobile technologies 205000 to 281000 per year Data Scientist Machine Learning at Facebook requires at minimum a 197000 to 269000 per year Research Scientist Intern Computer Vision and Machine Learning for Messenger requires that the applicant either has or is in the process of getting a Ph. D. and Meta says that internships last anywhere from 1224 weeks long 7313 to 10250 per month. Californiabased jobs at Apple pay Shipping Receiving and Mail Lead requires 5 years experience in a fastpaced Shipping Receiving and Mail team or similar environment 29. 04 to 43. 59 per hour 60403. 20 to 90667. 20 per yearassuming a 40 hour work week for 52 weeks Display Technologist generally requires a Ph. D. or a Masters degree with more than 5 years of experience in relevant field 113500 and 207000 per year WiFi Quality Engineer is an entrylevel position that requires at least two years of experience with both 802. 11 protocols andor Bluetooth and software quality assurance methodologies and practices and only requires a Bachelors degree 113500 and 171000 per year. Californiabased jobs at Tesla pay Solar Maintenance Lead Roofer requires general hardware and wiring expertise along with customer service skills and a valid drivers license 14. 63 to 52. 62 per hour 30430. 40 to 109449. 60per year assuming a 40 hour work week for 52 weeks Automotive Painter requires at least 5 years experience in refinishing cars and you must be 18 years or older 18. 24 to 82. 08 per hour 37939. 20 to 170726. 40assuming a 40 hour work week for 52 weeks Associate Quality Engineer requires a Bachelors degree in engineering or a related technical field and a willingness to travel 57600 to 309600per year. The salary ranges on some of the positions are comically massive which probably isnt great for the potential employee if theyre being offered a job on the lower end. But it does give both the company and the job seekers wiggle room to negotiate. Each of these corporations had hundreds of job openings in California alone and Gizmodo took at look at a few more from each company. On the surface it appeared that Meta offered less entrylevel positions than Apple and Tesla. Tesla meanwhile seems to be leaning heavier into positions that pay hourly as opposed to annually. And while Tesla has positioned itself as a tech company theres been recent pushback among investors labeling it a carmaker not a tech firm.,No Headline,Extremely Negative,230,['Delay'],[],['lawsuit']
17,Your Oculus Quest 2 just got a performance upgrade overnight,Meta software engineers were able to pull some Christmas magic and give the Quest 2 a GPU upgrade in the latest firmware update.,https://www.androidcentral.com/gaming/virtual-reality/your-oculus-quest-2-just-got-a-performance-upgrade-overnight,Your Oculus Quest 2 just got a performance upgrade overnight HOW Its over 525MHz now What you need to know The December v47 update silently introduced a new performance boost on the Quest 2 which was enabled on December 22 2022. The Quest 2s GPU can now scale up to 525MHz when needed a boost up from the previous maximum of 490MHz. Meta says this equates to a 7 increase in overall performance which should help developers further enhance game detail resolution and performance. Its a Christmas miracle If you own a Meta Quest 2 or end up finding one under your Christmas tree this holiday season you can now enjoy the fruits of Metas labor as the latest firmware update just unlocked a GPU upgrade for the 2yearold VR console. The latest post on the Oculus developers blog opens in new tab informs readers that the GPU on the Quest 2 headset can now ramp up to 525MHz thats up from a maximum of 490MHz previously. Best yet that action can happen right now thanks to the December v47 update opens in new tab that rolled out two weeks ago. That means all those upcoming Quest 2 games opens in new tab will be able to take advantage of better graphics and more stable framerates as a result of the clock speed boost. This announcement comes hot on the heels of the departure of John Carmack legendary coder of Doom and other popular id engines and previous consulting CTO of Meta. Carmack left a strongly worded letter outlining the reasons for his resignation one of which was the general inefficiency of the current company structure of Meta and the companys inability to make simple changes in a timely manner. Whether this update is a coincidence or a quick turnaround to help answer Carmacks call to action is anyones best guess. Meta says this update should add roughly a 7 performance boost to any games when needed. Right now developers of the best Quest 2 games opens in new tab have to update their games to take advantage of the performance boost but Meta says its just a quick onoff switch. Starting in firmware v49 after the New Year the Quest 2 will automatically scale the GPU when performance dips. If an app is still struggling to meet the target framerate the Quest 2 will automatically begin using fixed foveated rendering opens in new tab when needed. The Meta Quest 2 is the best way to get into VR. Like a PS5 Xbox or Switch the Quest 2 is a console thats designed to be used on its own and improved over time. It gets better each and every month and has thousands of games to play Android Central Newsletter Get the best of Android Central in in your inbox every day Android Central Newsletter Get the best of Android Central in in your inbox every day Thank you for signing up to Android Central. You will receive a verification email shortly. There was a problem. Please refresh the page and try again.,California Pay Transparency Reveals Big Tech Salaries,Extremely Positive,10,['mystery'],[],"[Gavin, Newsom, Newsom]"
18,"The Oculus Quest 1 needs to die, but now is not the right time","Meta announced that it would start sunsetting major social features on the original Oculus Quest starting this March, with a final software update before 2024.",https://www.androidcentral.com/gaming/virtual-reality/the-oculus-quest-1-needs-to-die-but-now-is-not-the-right-time,The Oculus Quest 1 needs to die but now is not the right time Meta should wait until the Quest 3 ships later this year. Its been almost four years since the original Oculus Quest was released but Meta is ready to pull the plug on the aging standalone VR headset. In an email sent out on January 9 2023 Meta leadership explained that the original Quest will be officially sunset and will no longer receive software updates after January 1 2024. Even after that date all existing games and apps that work on an original Oculus Quest should continue to operate normally even after the final support date. If youre a PC VR player who uses an original Quest just for that purpose you should have no issue continuing to use it after 2024 if you so wish. Just got this email from Meta. Looks like the Quest 1s days are numbered pic. twitter. comQV3EPBXIuRJanuary 9 2023 Far sooner however is the fact that original Oculus Quest players will no longer be able to invite friends to their Meta Horizon Home environment or visit other players environments after March 5 2023. Given that this date is less than two months away and can be considered a newer major platform feature its a bit surprising to see Meta pushing it so far ahead of a likely October Meta Quest 3 opens in new tab release date. The writing has been on the wall for the Quest for a while as weve seen Quest 2exclusive games for the past 15 months since Resident Evil 4 VR launched as the original Quest 2 exclusive. Likewise activelyupdated games like Population One dropped original Quest support fairly recently because of the hardwares inability to run more advanced games at acceptable frame rates. While I wholeheartedly support the deprecation of the original Quest at this point its an ancient piece of hardware running 2017 tech Im not sure that removing social features before the Quest 3 arrives is the smartest move on Metas part. If Meta wants to do this it should absolutely wait until the end of the year when its nextgen headset is readily available for folks who want to upgrade. On that point if Quest 1 users are still actively using the headset and expecting to continue using these soontobeunavailable social features Meta is giving them only one option buy the 2andahalfyearold Oculus Quest 2. The problem here is obvious theyll be spending at least 400 opens in new tab on a headset thats going to be usurped in just a few months. Folks have this argument regularly with smartphones and other annually released electronics upgrades but the Quest isnt some annually released product. Its a gaming console and those dont often get replaced any sooner than 45 years at a time. As it stands it looks like Meta is starting to follow the Nintendo model of hardware releases. Historically Nintendo has introduced a new piece of hardware roughly every two years and it clearly has no issue with getting consumers to pay for them every single time. It does this without any sort of official tradein or upgrade program very much unlike the modern smartphone upgrade cycle where you can often get hundreds off of the best Android phones opens in new tab by turning in your old one. The reason they can get away with this aggressive hardware upgrade cycle is that Nintendo continues to support its hardware for years. Often these twoyear release cycles are iterative hardware updates that build upon a base hardware design. Switch Switch Lite and Switch OLED are three recent examples with previous examples building on the 3DS 2DS original DS and DSi models and plenty of others. With that said 2023 is absolutely the last year the original Quest should be supported. Like the Nintendo DS when it was released the original Quest was an incredibly underpowered device that performed well commercially because it innovated on game design and offered an experience that no other gaming machine could at the time despite the relatively poor visual experience. But unlike the original DS the original Quest doesnt have the user base to continue to sustain new game updates and releases and it doesnt make much sense for Meta to continue to support it given its continued restructuring plans. At this moment in time the Quest 2 has sold roughly 20x or more what the original Quest sold and that gulf is only likely to increase as the year wanes on. In addition to that the Qualcomm Snapdragon XR2 chipset that powers the Quest 2 also powers brandnew headsets like the Pico 4 opens in new tab and even continues to power upcoming headsets like the HTC Vive XR Elite opens in new tab. In other words support for the Meta Quest 2 isnt going anywhere any time soon even with the rumors that the Quest 3s processor will be at least 100 more powerful. At the very least I suppose you could always take your Quest 2 into GameStop when the Quest 3 gets announced and trade it in for an upgrade. Thats really not a halfbad option even if you wont recoup most of the cost. January 9 2023 email to Meta employees We launched Quest 1 over four years ago and we are grateful to the Quest 1 community for pushing VR forward. As we look to the future we remain committed to supporting the community of Quest 1 users and will continue to support the headset with a few changes You will still be able to use your Quest 1 headset and available apps. We wont be shipping new features to Quest 1. We plan to continue maintaining the system software with critical bug fixes and security patches until 2024. Quest 1 users will no longer be able to create or join a party. Quest 1 users who currently have access to Meta Horizon Home social features will lose access to these features on March 5 2023. You wont be able to invite others to your Home or visit someone elses Home. Grab a Meta Quest 2 before your original Oculus Quest become obsolete. Its got better WiFi connectivity for wireless PC VR gaming a higherresolution display with a higher refresh rate and comfortable accessories that make hourslong sessions possible. Android Central Newsletter Get the best of Android Central in in your inbox every day Android Central Newsletter Get the best of Android Central in in your inbox every day Thank you for signing up to Android Central. You will receive a verification email shortly. There was a problem. Please refresh the page and try again.,Your Oculus Quest 2 just got a performance upgrade overnight,Extremely Positive,90,"['resignation', 'inefficiency', 'inability', 'struggling', 'problem']",['Doom'],"[John, Carmack, Carmack]"
19,Meta ends support for original Quest headset after less than 4 years,"Quest 2 and Quest Pro will be unaffected, for now.",https://arstechnica.com/gaming/2023/01/meta-ends-support-for-original-quest-headset-after-less-than-4-years/,While Quest headset owners will still be able to use the device and all available apps they will no longer be able to create or join a party according to the email. Access to Metas Horizon Home features will also be cut off on March 5 the company wrote. And while Meta will no longer be delivering new features to Quest 1 users the company says it will continue to provide critical bug fixes and security patches until 2024. The announcement comes less than four years after the Quests initial launch as Metas then Oculus first wireless headset with full sixdegreeoffreedom head and handtracking. That initial version of the Quest which launched at 400 was succeeded by the 300 Quest 2 in late 2020. The Quest 2 reportedly sold tens of millions of units despite a 100 price increase last year. That relative sales success has meant many VR developers are increasingly targeting their games at the Quest 2s Qualcomm Snapdragon XR2 chipset and not the original Quests weaker Snapdragon 835. Metas announcement wont affect support for the Quest 2 at this point nor for the recently released 1500 Quest Pro. The original Quest sunset announcement comes less than a month after former Meta CTO John Carmack announced his departure from the company which he said was operating at half the effectiveness that would make me happy. Carmack was a major proponent of the original Quest within Meta and a booster of its untethered predecessor the Oculus Go which he unlocked via a postdiscontinuation update in 2021. In an October keynote speech Carmack warned that developers shouldnt design highend apps for the Quest Pro before crunching it down for the less powerful Quest 2. The lowend system is going to be where all your real customers are he warned.,"The Oculus Quest 1 needs to die, but now is not the right time",Generally Neutral,180,"['issue', 'Evil', 'inability', 'problem', 'issue', 'aggressive', 'underpowered', 'poor', 'rumors', 'critical', 'bug', 'lose', 'obsolete', 'problem']",['die'],[]
20,Meta set to make decision on Trump's return to Facebook - FT - Reuters,"Facebook owner Meta Inc <a href=""https://www.reuters.com/companies/META.O"" target=""_blank"">(META.O)</a> is preparing to announce whether it will allow former U.S. President Donald Trump back on to Facebook and Instagram, the Financial Times <a href=""https://w…",https://www.reuters.com/world/us/meta-set-make-decision-trumps-return-facebook-ft-2023-01-01/,Meta set to make decision on Trumps return to Facebook Financial Times reports Jan 1 Reuters Facebook owner Meta Inc META. O is preparing to announce whether it will allow former U. S. President Donald Trump back on to Facebook and Instagram the Financial Times reported on Sunday. The social media giant had previously said it will decide by Jan 7 whether to allow the former president to return. However that decision is now expected to be announced later in the month the newspaper said citing a person familiar with the matter. Meta has set up a working group to focus on the matter according to people with knowledge of its operations the report said adding that the group includes staffers from the public policy and communications teams as well as from the content policy team. Meta did not immediately respond to a request by Reuters for comment. The development comes after Elon Musk Twitters new owner revoked a permanent ban on Trump in November last year on the social media platform after polling users. Trump maintained that he had no interest in returning to Twitter. I dont see any reason for it the former president had said via video when asked whether he planned to return to Twitter by a panel at the Republican Jewish Coalitions annual leadership meeting. Trump has mounted relentless attacks on the integrity of U. S. voting since his 2020 election defeat and launched a bid in November to regain the presidency in 2024 aiming to preempt potential Republican rivals. Our Standards The Thomson Reuters Trust Principles.,Meta ends support for original Quest headset after less than 4 years,Somewhat Negative,140,"['critical', 'bug', 'weaker', 'warned', 'warned']",[],"[John, Carmack, Carmack, Carmack]"
