Title,Description,PublishedAt,URL,Content
U.S. asks Tesla about Musk tweet on driver monitoring function - Reuters,"The National Highway Traffic Safety Administration (NHTSA) said Monday it is in contact with Tesla <a href=""https://www.reuters.com/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> about a tweet Tesla Chief Executive Elon Musk wrote about a driver monitoring fu…",2023-01-09T15:56:00Z,https://www.reuters.com/business/autos-transportation/us-asks-tesla-about-musk-tweet-driver-monitoring-function-2023-01-09/,U. S. asks Tesla about Musk tweet on driver monitoring function WASHINGTON Jan 9 Reuters The National Highway Traffic Safety Administration NHTSA Monday said it was in contact with Tesla TSLA. O about a tweet Chief Executive Elon Musk wrote about a driver monitoring function. A Dec. 31 tweet suggested drivers with more than 10000 miles using Teslas Full SelfDriving FSD software system should be able to disable the steering wheel nag an alert that instructs drivers to hold the wheel to confirm they are paying attention. Musk responded Agreed update coming in Jan. NHTSA Monday said it is in contact with Tesla to gather additional information. The Associated Press reported NHTSAs statement earlier. Tesla did not immediately comment. The auto safety agency confirmed the questions about Musks tweet are in connection with its ongoing defect probe into 830000 Tesla vehicles with driver assistance system Autopilot and involving crashes with parked emergency vehicles. NHTSA is reviewing whether Tesla vehicles adequately ensure drivers are paying attention and previously said evidence suggested drivers in most crashes under review had complied with Teslas alert strategy that seeks to compel driver attention raising questions about its effectiveness. Tesla sells the 15000 FSD software as an addon which enables its vehicles to change lanes and park autonomously. That complements its standard Autopilot feature which enables cars to steer accelerate and brake within their lanes without driver intervention. Both systems use the steering wheel monitoring function. Last month NHTSA said it had opened two new special investigations into crashes involving Tesla vehicles where advanced driver assistance systems are suspected to have been in use. Since 2016 NHTSA has opened more than three dozen Tesla special crash investigations where advanced driver assistance systems such as Autopilot were suspected of being used with 19 crash deaths reported. In December 2021 NHTSA opened a probe into Teslas decision to allow games to be played by passengers on the front center touchscreen covering 580000 vehicles over the vehicles Passenger Play over driver distraction concerns. Soon after the investigation was opened Tesla told NHTSA it would stop allowing video games to be played on vehicle screens while its cars are moving the agency said. Our Standards The Thomson Reuters Trust Principles.
"Man Who Survived 250-Foot Cliff Plunge in Tesla Was Trying to Kill His Family, Police Say","A 41-year-old man from California, was arrested on Tuesday on charges of attempted murder and child endangerment after police concluded that he had intentionally driven a Tesla with his family inside over a 250-foot cliff. Although the car was left mangled, a…",2023-01-04T14:15:00Z,https://gizmodo.com/tesla-cliff-dharmesh-patel-murder-family-devils-slide-1849947767,A 41yearold man from California was arrested on Tuesday on charges of attempted murder and child endangerment after police concluded that he had intentionally driven a Tesla with his family inside over a 250foot cliff. Although the car was left mangled all four people in itthe driver his wife and their two young childrensurvived. California authorities received a report Monday about the crash which occurred on Highway 1 in an area called Devils Slide known as being hard to drive through. Upon arriving at the scene they found that Dharmesh Patel his wife their 9yearold son and their 4yearold daughter were not only alive but conscious. After reviewing the evidence collected the California State Highway Patrol said on Tuesday that there was probable cause to believe this incident was an intentional act according to CNN. Brian Pottenger a battalion chief with the Coastside Fire Protection District told news outlets that the damage to the Tesla indicated that it hit the ground and then flipped several times before landing upright on its wheels. In an interview with the New York Times Pottenger underscored how noteworthy it was that the story ended the way it did. It is very unusual for anyone to survive an accident of this magnitude in this area Pottenger told the outlet. Firefighters rappelled down the cliff to the car to rescue the two children while California Highway Patrol used a helicopter to extricate the two adults. The rescue of the adults can be seen in a dramatic and jawdropping video highway patrol posted on Facebook. Due to conflicting media reports the extent of the familys injuries is currently not clear. Given Teslas dangerous track record of accidents involving its selfdriving modes some questioned whether the car itself was to blame for the horrifying incident. However the California Highway Patrol said the vehicle didnt appear to be the culprit. There has been no determination as to what driving mode the Tesla was in however that does not appear to be a contributing factor in this incident the highway patrol said as reported by CNN.
Elon Musk: Only blue tick users to vote in Twitter polls on policy,The billionaire says he will change the policy on Twitter votes after users say he should step down.,2022-12-20T12:10:16Z,https://www.bbc.co.uk/news/business-64034892,Elon Musk Only blue tick users to vote in Twitter polls on policy Published Elon Musk has said Twitter will only allow accounts with a blue tick to vote on changes to policy after a majority of users voted for him to quit. Mr Musk launched a Twitter poll asking if he should step down as chief executive 57. 5 of users voted yes. Since then he has not commented directly on the result of the poll. But he has said that Twitter will alter its rules so that only people who pay for a subscription can vote on company policy. One user claimed that socalled bots appeared to have voted heavily in the poll about Mr Musks role at the firm. Mr Musk said he found the claim interesting. The billionaire had said when he ran the poll that he would abide by the result. If he does quit as chief executive he will remain as Twitters owner. Bruce Daisley former vice president of Twitter compared any potential change to that of a football manager. The chairman still remains and Elon Musk is going to be that everpresent voice in the back of the room he told the BBCs Today programme. However Mr Musks intentions remain unclear. Although US broadcaster CNBC tweeted on Tuesday that Mr Musk is actively searching for a new chief executive for Twitter Mr Musk responded with two laughing emojis. In response to a tweet saying Twitter Blue subscribers should be the only ones that can vote in policy related polls. We actually have skin in the game Mr Musk said Good point Twitter will make that change. Twitters paidfor verification feature was rolled out for a second time last week after its launch was paused. The service costs 8 per month or 11 for people using the Twitter app on Apple devices and gives subscribers a blue tick. Previously a blue tick was used as verification tool for highprofile accounts as a badge of authenticity and was free. On Monday Mr Musk held a poll on his future as chief executive. More than 17. 5 million users voted and the majority backed him stepping down. Should I step down as head of Twitter I will abide by the results of this poll. Elon Musk elonmusk December 18 2022 While the poll was running he replied to one user suggesting there was no replacement chief executive lined up saying No one wants the job who can actually keep Twitter alive. There is no successor. The technology tycoon who also runs electric car maker Tesla and space rocket firm Space X has faced much criticism since taking over the site. He has obeyed the results of his Twitter polls in the past and quoted the phrase vox populi vox dei a Latin phrase which roughly means the voice of the people is the voice of God. Mr Musk bought Twitter for 44bn 36bn in October after attempting to back out of the deal. Since taking control he has been criticised for his approach to content moderation with some civil liberties groups accusing him of taking steps that will increase hate speech and misinformation. On Friday he was condemned by the United Nations and European Union over Twitters decision to suspend some journalists who cover the social media firm. He has also fired about half of Twitters staff. Mr Daisley said through Mr Musks activity you could get a hint over what he was thinking through his replies to users. He does seem to be quibbling with the vote he added. Mr Musk has also been accused of neglecting his electric car company Tesla which is where most of his wealth is. Tesla shares have lost more than 60 in value this year with some saying his obsession with Twitter is destroying the brand. Last week Leo KoGuan the third largest individual shareholder in Tesla called for Mr Musk to step down as the boss of the electric car maker. Elon abandoned Tesla and Tesla has no working CEO. Tesla needs and deserves to have a working full time CEO he tweeted.
Elon Musk Says () Kevin McCarthy () Should Be Speaker,Twitter CEO Elon Musk is throwing his support behind the foundering ship that is Rep. Kevin McCarthy’s bid for House Speaker. The two have been friendly for years: Musk has donated to McCarthy’s campaign five times and attended the California Republican’s don…,2023-01-05T14:55:00Z,https://gizmodo.com/house-speaker-kevin-mccarthy-elon-musk-endorses-donate-1849952870,Twitter CEO Elon Musk is throwing his support behind the foundering ship that is Rep. Kevin McCarthys bid for House Speaker. The two have been friendly for years Musk has donated to McCarthys campaign five times and attended the California Republicans donors retreat last year as McCarthys personal guest. McCarthy has called Musk the Thomas Edison of our time and run political interference on his behalf. Musk tweeted out his support for McCarthy on Thursday morning hours before the House of Representatives was set to reconvene to try to elect a Speaker for a seventh time. Kevin McCarthy should be Speaker Musk said via his social network. Musks support of McCarthy who has already lost six consecutive votes to become Speaker this week aligns with the billionaires pivot to the political right in recent months. Most recently Musk recommended that people vote Republican in the midterms. Although the Tesla CEO isnt a big political donor he has made donations to McCarthys campaigns at least five times according to Federal Election Commission records albeit in small amounts no more than 2700. In August of last year Musk attended McCarthys annual donor retreat in Wyoming as the Republicans personal guest. At the event McCarthy introduced Musk as the Thomas Edison of our time Axios reported. Its not clear whether Musks support McCarthy will do any good. The California Republican is dealing with 20 hardright defectors who refuse to vote for him. Even McCarthys endorsement from former President Donald Trump has failed to sway the hardliners so its hard to believe that Musks seal of approval would be any different. The House is scheduled to reconvene at noon ET. The House Republican also spoke up on behalf of Musk in November telling reporters that the White House should stop picking on Elon Musk after White House officials said they were keeping an eye on Musks reforms at Twitter. That is offensive to me. Governments going to go after someone that wants to have free speech. What do they have to look at Twitter about McCarthy said on Nov. 29. I think the American public have spoken on this. I think our First Amendment stands up and I think they should stop picking on Elon Musk. McCarthys praise and defense of Musk stands in stark contrast to President Joe Bidens administration which Musks feels has snubbed him by ignoring Tesla. Biden has repeatedly praised automakers like Ford and GM for their innovation in electric vehicles since taking office but he hasnt mentioned Tesla.
Tesla suspends production at Shanghai plant - Reuters,"Tesla suspended production at its Shanghai plant on Saturday, according to an internal notice and two people with knowledge of the matter, bringing ahead a previous plan to pause most work at the plant in the last week of December.",2022-12-24T12:52:00Z,https://www.reuters.com/business/autos-transportation/tesla-suspends-production-shanghai-plant-internal-notice-2022-12-24/,Tesla suspends production at Shanghai plant SHANGHAI Dec 24 Reuters Tesla suspended production at its Shanghai plant on Saturday according to an internal notice and two people with knowledge of the matter bringing ahead a previous plan to pause most work at the plant in the last week of December. The U. S. automaker cancelled the morning shift and told all workers at its most productive manufacturing hub they could start their break said the people and the notice seen by Reuters. The company did not give a reason. Reuters reported earlier this month that the electric car giant planned to suspend Model Y production at the plant from Dec. 25 to Jan. 1. The suspension comes among a rising wave of infections after China eased its zeroCOVID policy earlier this month an abrupt move welcomed by businesses and the public but heavily disrupting business operations in the short term. One of the people said workers at Tesla and its suppliers have also been falling sick as part of this wave posing challenges to operations in the past week. Tesla is also grappling with elevated inventory levels as its second largest market braces for a downturn. The Shanghai plant has been focused on making models for export in the last week the person added. A media representative at Tesla China did not immediately respond to request for comment. The plants suspension of Model Y assembly at the end of the month would be part of a cut in planned production of about 30 in the month for the model Teslas bestselling model at the Shanghai factory Reuters had reported. The Shanghai factory the most important manufacturing hub for Elon Musks electric vehicle company kept normal operations during the last week of December last year. It has not been an established practice for the plant to shut down for a yearend holiday. Our Standards The Thomson Reuters Trust Principles.
Hands-On With the Apple Music App for Tesla,"Car manufacturer Tesla last week rolled out a holiday software update that added Apple Music support to Tesla vehicles, so we thought we'd check it out for those who are interested in a hands-on demo of how Apple's streaming music service works on the Tesla p…",2022-12-20T21:04:28Z,https://www.macrumors.com/2022/12/20/apple-music-tesla-hands-on/,HandsOn With the Apple Music App for Tesla Car manufacturer Tesla last week rolled out a holiday software update that added Apple Music support to Tesla vehicles so we thought wed check it out for those who are interested in a handson demo of how Apples streaming music service works on the Tesla platform. Apple Music support for Tesla cars is something that Tesla owners have long been waiting for as the electric car company has previously only worked with streaming services like Spotify. The experience works as you might expect and the full Apple Music service is available. The navigation experience is superior compared to Spotify such as options for tapping into songs from a playlist to get to the entire album along with better interface interactions. Navigation is also straightforward though its worth noting that it does not appear that iTunes Match content is available for access. Lossless and Dolby Atmos also do not appear to be available at this time in Teslas and it is not clear if that functionality is going to be enabled at a later date. If youre a Tesla owner you will need the 2022. 44. 25 Tesla Holiday Update to access Apple Music which has been rolling out over the last seven days. Popular Stories Apple has broken a tradition it maintained for 21 years releasing no new Macs in the fourth quarter of the year for the first time since 2000 as previously anticipated devices like the nextgeneration MacBook Pro and Mac Pro models have apparently been pushed out to this year. Historically Apple launched at least one new Mac model every year in the fourth quarter that runs between October... Apples nextgeneration iPhone 15 Pro and iPhone 15 Pro Max are expected to be announced in September as usual. Already rumors suggest the devices will have at least six exclusive features not available on the standard iPhone 15 and iPhone 15 Plus. An overview of the six features rumored to be exclusive to iPhone 15 Pro modelsA17 chip iPhone 15 Pro models will be equipped with an A17... Amazon today has Apples 2021 11inch iPad Pro 2TB WiFi for 1299. 97 down from its original price of 1899. 00. This is the lowest price weve ever tracked for this previousgeneration M1 model of the iPad Pro. Note MacRumors is an affiliate partner with Amazon. When you click a link and make a purchase we may receive a small payment which helps us keep the site running. You can get... While there are still around five months remaining until Apple unveils iOS 17 were already able to piece together a few details about the upcoming software update based on Apples previous announcements and reported information. Below weve recapped everything that we have heard about iOS 17 so far. Apple is expected to announce iOS 17 alongside iPadOS 17 macOS 14 watchOS 10 and tvOS... A sketchy app claiming to be the bot ChatGPT has soared up App Store charts charging users a 7. 99 weekly subscription to use a service that is entirely free to use on the web and seemingly has no affiliation to the actual bot. ChatGPT has soared in popularity recently with some calling it the iPhone moment for AI given its mainstream appeal. ChatGPT can articulate short and longform... The iPhone 15 Pro models could face a price hike over the iPhone 14 Pro and iPhone 14 Pro Max according to recent reports. According to a rumor from an unverified source on Weibo Apple will increase the price of this years iPhone 15 Pro models to widen the gap with the iPhone 15 Plus. The extent of the potential price hike is not yet clear. The iPhone 14 Pro and iPhone 14 Pro Max start at... The iPhone 16 Pro will feature underdisplay Face ID technology to provide more usable display area according to The Elec. The Koreanlanguage report explains that Apple will move the components required for Face ID authentication directly under the iPhones display in 2024. When not in use the TrueDepth camera for Face ID will not be visible under the display which will appear seamlessly... Mass shipments of secondgeneration AirPods Max and more affordable AirPods will likely begin in the second half of 2024 or the first half of 2025 according to the latest information shared by Apple supply chain analyst MingChi Kuo. In a series of tweets today Kuo said Apple is aiming for a 99 price for the more affordable standard AirPods. Currently the 129 secondgeneration AirPods... Despite years of resistance Apple is now working on adding touchscreens to Macs according to a report today from Bloombergs Mark Gurman. The report claims that a new MacBook Pro with an OLED display could be the first touchscreen Mac in 2025. Gurman said Apple engineers are actively engaged in the project indicating that the company is seriously considering producing touchscreen...
"Elon Musk says we're 'overdue' for a recession, won't sell any more Tesla stock for 18-24 months: 'I need to sell some stock to make sure there was powder dry to account for a worst-case scenario'","In a Twitter Spaces chat, Elon Musk said he wouldn't sell Tesla stock until 2025. Tesla shares have plummeted since he took over as CEO of Twitter.",2022-12-23T00:01:26Z,https://www.businessinsider.com/elon-musk-wont-sell-tesla-stock-next-year-recession-overdue-2022-12,Elon Musk says were overdue for a recession wont sell any more Tesla stock for 1824 months I need to sell some stock to make sure there was powder dry to account for a worstcase scenario Elon Musk said in a Twitter Spaces chat that he would not sell more Tesla stock for the next 1824 months. Musk told listeners on the chat that he needed powder dry to prepare for a potential recession. Elon Musk told Tesla investors he wouldnt sell additional shares of his EV company in the near future and that he only sold recently to prepare for a potential recession. Im not selling any stock for I dont know at minimum 18 to 24 months. So you can count on no stock sales until 2025 or something Musk said in a Twitter Spaces chat on Thursday. I needed to sell some stock to make sure there was powder dry to account for a worstcase scenario he added. This isnt the first time Musk has vowed not to sell more Tesla stock this year. In August after selling more than 8 billion worth of Tesla stock to help finance his purchase of Twitter Musk tweeted no further TSLA sales planned after today. Earlier this month he sold another 3. 6 billion in Tesla shares though. The stock traded at a 52week low as of Thursdays close. Musk weighed in on the broader economy with a gloomy outlook for the coming year from a longterm standpoint theres a natural economic cycle that happens and frankly were overdue for a recession he said. Its shocking that we havent had an economic recession in any meaningful sense of the word since 2009 he added. Some investors have expressed worry that Musk has become disengaged as Teslas CEO as he shifts his focus to leading Twitter further causing Teslas stock to sink. However Musk said that there was not a single important meeting that I missed at Tesla since taking the reigns at Twitter telling listeners in the Spaces chat that he only sold Tesla shares because hes somewhat paranoid having gone through two very intense recessions. SMBs can easily upskill their workforce using this effective learning management solution Device deployment hits 1 million for two straight quarters How Paytm Soundbox is fuelling growth Jack Ma the billionaire founder of Alibaba who disappeared from public view in 2020 appears to resurface in Thailand as he prepares to give up control of his company Amazon Great Republic Day Sale best deals on phones iPhone 13 OnePlus Nord 2T 5G Redmi A1 and more Wipro sees FY23 revenue growth at 11. 512 Q3 profit growth beats analyst expectations Rupee falls 4 paise to close at 81. 34 against US dollar 13th Gen Intel Core i913900KS brings unprecedented speed to desktop users Credit expansion will taper down next year if deposits growth doesnt rise Axis Bank MD
California Pay Transparency Reveals Big Tech Salaries,"California’s salary transparency law has officially gone into effect as of January 1, forcing companies to unveil the wages they pay to their workers. As such, the curtain is being pulled on the mystery behind the cash flowing through some of Silicon Valley’s…",2023-01-06T15:45:00Z,https://gizmodo.com/salary-transparency-big-tech-apple-meta-tesla-1849957910,Californias salary transparency law has officially gone into effect as of January 1 forcing companies to unveil the wages they pay to their workers. As such the curtain is being pulled on the mystery behind the cash flowing through some of Silicon Valleys biggest companies. This past September California Governor Gavin Newsom officially signed Senate Bill 1162 into law which requires California companies with more than 15 employees to post a positions salary in its job posting. Likewise current employees can request the pay scale of their position from the company. New York City enacted a similar pay transparency law earlier this year with only minor hiccups and New York State has also signed a statewide pay transparency law. Senate Bill 1162 was specifically designed to tackle gender pay gaps according to quotes from Governor Newsom but an unintended side effect of the states transparency law is that it now sheds light on how much some of the worlds largest tech companies pay their workers. Gizmodo took a look at three random job openings each from Meta Apple and Tesla to find out how much these companies are paying for different positions. While job posting websites like Indeed do offer salary estimates these salary ranges are likely more accurate as they are straight from the horses mouth. Californiabased jobs at Meta pay Software Engineer Leadership Product at Meta requires 12 years of programming experience and 8 years of experience with web or mobile technologies 205000 to 281000 per year Data Scientist Machine Learning at Facebook requires at minimum a 197000 to 269000 per year Research Scientist Intern Computer Vision and Machine Learning for Messenger requires that the applicant either has or is in the process of getting a Ph. D. and Meta says that internships last anywhere from 1224 weeks long 7313 to 10250 per month. Californiabased jobs at Apple pay Shipping Receiving and Mail Lead requires 5 years experience in a fastpaced Shipping Receiving and Mail team or similar environment 29. 04 to 43. 59 per hour 60403. 20 to 90667. 20 per yearassuming a 40 hour work week for 52 weeks Display Technologist generally requires a Ph. D. or a Masters degree with more than 5 years of experience in relevant field 113500 and 207000 per year WiFi Quality Engineer is an entrylevel position that requires at least two years of experience with both 802. 11 protocols andor Bluetooth and software quality assurance methodologies and practices and only requires a Bachelors degree 113500 and 171000 per year. Californiabased jobs at Tesla pay Solar Maintenance Lead Roofer requires general hardware and wiring expertise along with customer service skills and a valid drivers license 14. 63 to 52. 62 per hour 30430. 40 to 109449. 60per year assuming a 40 hour work week for 52 weeks Automotive Painter requires at least 5 years experience in refinishing cars and you must be 18 years or older 18. 24 to 82. 08 per hour 37939. 20 to 170726. 40assuming a 40 hour work week for 52 weeks Associate Quality Engineer requires a Bachelors degree in engineering or a related technical field and a willingness to travel 57600 to 309600per year. The salary ranges on some of the positions are comically massive which probably isnt great for the potential employee if theyre being offered a job on the lower end. But it does give both the company and the job seekers wiggle room to negotiate. Each of these corporations had hundreds of job openings in California alone and Gizmodo took at look at a few more from each company. On the surface it appeared that Meta offered less entrylevel positions than Apple and Tesla. Tesla meanwhile seems to be leaning heavier into positions that pay hourly as opposed to annually. And while Tesla has positioned itself as a tech company theres been recent pushback among investors labeling it a carmaker not a tech firm.
A Tesla driver watched in horror as another Tesla burst into flames after hitting a barrier,"Josh Kaplan spoke with the other driver, who said he was using the Autopilot system when his Tesla failed to follow a bend and then struck a barrier.",2022-12-26T12:51:37Z,https://www.businessinsider.com/tesla-driver-watched-in-horror-tesla-crashed-burst-into-flames-2022-12,A Tesla driver watched in horror as another Tesla burst into flames after hitting a barrier A Tesla driver watched in horror as another Tesla hit a barrier and burst into flames. Josh Kaplan was driving on the 405 freeway in Los Angeles when he encountered the crash. Josh Kaplan was driving his Tesla Model X on the 405 freeway in Los Angeles last month when he saw a vehicle ahead of him had suddenly stopped. I noticed a car facing left against the barrier despite the road veering to the right he told Insider. He realised that vehicle was also a Tesla and had smoke coming from it. In the time it took me to call 911 it caught fire. Kind of looked like sparklers going off Kaplan said. He got out and spoke to the driver of the crashed Tesla who was not injured in the incident. The driver told Kaplan he had his 2018 Model X in Autopilot but it suddenly veered hard to the left and stopped against the wall. Kaplan bought his Tesla about four months ago with 6000 miles on the clock but said It has been a complete disappointment software notwithstanding the fit and finish are miserable. He said hes also experienced many frightening miscalculations by Autopilot in his Model X. Just last week it completely ignored a traffic cone on the highway and ran over it he told Insider. That was just before the car turned from an inside of a doubleturn lane into the outside lane despite there being other vehicles already occupying that space. Commenting on the latest version of the system Kaplan said The user interface would often display a blank screen when the software crashes or the system doesnt update that some basic functions including navigation voice being turned off instead of the previous setting. This means that if youre driving and the computer crashes which it has done multiple times you are left with a blank screen and no way to know what your car is doing. Kaplan quipped that Tesla should advertise Autopilot as the scariest ride youll ever take. Vehicles using Teslas Autopilot software were involved in 273 crashes over roughly the last year according to a report released earlier this year by the US roadsafety regulator. Tesla didnt immediately respond to a request for comment by Insider. Has your Tesla been involved in an Autopilot mishap Contact this reporter at stabahritiinsider. com SMBs can easily upskill their workforce using this effective learning management solution Device deployment hits 1 million for two straight quarters How Paytm Soundbox is fuelling growth Jack Ma the billionaire founder of Alibaba who disappeared from public view in 2020 appears to resurface in Thailand as he prepares to give up control of his company Amazon Great Republic Day Sale best deals on phones iPhone 13 OnePlus Nord 2T 5G Redmi A1 and more Wipro sees FY23 revenue growth at 11. 512 Q3 profit growth beats analyst expectations Rupee falls 4 paise to close at 81. 34 against US dollar 13th Gen Intel Core i913900KS brings unprecedented speed to desktop users Credit expansion will taper down next year if deposits growth doesnt rise Axis Bank MD
Elon Musk Tweet Inspires Fan to File Boat Trademark On Behalf of Tesla — Without Telling Tesla,A Tesla superfan said filed a trademark application for boats because Elon Musk mentioned the Cybertruck might be able to go in the water.,2023-01-05T17:57:00Z,https://www.entrepreneur.com/business-news/tesla-fan-files-trademark-for-tesla-unbeknownst-to-tesla/442310,Elon Musk Tweet Inspires Fan to File Boat Trademark On Behalf of Tesla Without Telling Tesla A Tesla superfan said they filed a trademark application for boats because Elon Musk mentioned the Cybertruck might be able to go in the water. There are fans and then there are fans who want to help you deal with the U. S. Patent and Trademark Office USPTO. And thats just what one loyal fan did on behalf of the company according to Bloomberg. Tesla superfan Jerome Eady filed a trademark application on December 28 with the Tesla company listed as the owner of the trademark for not for land vehicles. The trademark would give the company protection from a general IP perspective to sell a Teslabranded product that was covered by this trademark application and then sue anyone who was using its name to sell such a product. The application covers per the trademark filing application page asynchronous motors not for land vehicles including airplane and boat motors. Typically a companys trademark filings are indicators of the companys plans to expand into other products. And as such news outlets started reporting that Tesla had filed the application and was planning to potentially expand into boats and airplanes. But that wasnt exactly what happened. Eady who spoke with Bloomberg via the phone said that he did it proactively on the companys behalf because Elon Musk said in September that Teslas planned Cybertruck product an electric vehicle truck that you can reserve online for 100 could be a shortterm boat. Keegan Caldwell founder and managing member of an intellectual property firm told Entrepreneur that takes about an hour and a half to file an initial trademark application. The entire trademark process takes 12 to 18 months per the USPTO. Typically customers do not engage in proactive IP management on behalf of their favorite companies Caldwell said. Eady said he has no affiliation with Tesla and the filing was made without the companys knowledge Bloomberg wrote. Its a surprise to see something like this happen Caldwell added. It is exceedingly rare. Cybertruck will be waterproof enough to serve briefly as a boat so it can cross rivers lakes even seas that arent too choppy Elon Musk elonmusk September 29 2022 The trademark applications status was last updated on December 31 and is waiting to be assigned to an attorney to review it. Caldwell is also not sure if a trademark can be filed on behalf of Tesla or any company without that specific company signing it or endorsing it in some way. Related From Using Children As Props to Embedding Car Keys In a Hand Tesla Owners Are a Passionate Bunch Regardless of actions taken by Tesla superfans the company does have an interesting approach to IP. Tesla said in 2014 it But Tesla has not taken such a handsoff approach when it comes to enforcing its trademarks. It sued an accessories seller that was using the Tesla name and trademark in March for trademark infringement for example. The attorney listed on Eadys application had a Washington D. C. based address. Entrepreneur was unable to reach them for comment. Entrepreneur Editors Picks These Are the Hottest Franchises to Watch in 2023 This One Question Will Make You a Better Thinker. Are You Asking It Already How the CEO of Zoom Room Is Leading the Way in Dog Training and Education Before Pressing the Layoff Button Leaders Need to Ask Themselves 1 Question Then Do These 3 Things 3 Simple Strategies for Coping With Overwork Pressure Taco Bell Uses This LittleKnown Secret to Stay on Top Year After Year Once a Skeptic Elon Musk Now Embraces This Divisive Workplace Policy and You Should Too.
Tax credit confusion could create a rush for electric vehicles in early 2023,"As the new year begins, a number of popular electric vehicles, specifically some Tesla and General Motors models, could be eligible for $7,500 worth of tax credits they weren't eligible for in 2022. But that eligibility may last only last a few months.",2022-12-28T18:09:22Z,https://www.cnn.com/2022/12/28/business/ev-tax-credit/index.html,As the new year begins a number of popular electric vehicles specifically some Tesla and General Motors models could be eligible for 7500 worth of tax credits they werent eligible for in 2022. But that eligibility may last only last a few months. Thats because The US Treasury Department which is implementing the rules recently announced that rules for some of the new restrictions on the tax credits including around where the vehicles battery pack is assembled and where the minerals used in it came from were being postponed until at least March of 2023 when it announces proposed rules around that part of the requirements. According to language in the legislation though just the publication of the proposed guidance around these rules which Treasury said would happen in March will immediately trigger the reductions in tax credits. General Motors While that could create a buying opportunity in the first months of the year the downside is that it just adds to confusion around what is already a baffling set of rules even by tax regulation standards. I was kind of hoping for more clarity not less said Chris Harto a senior Essentially the tax rules are designed to incentivize automakers to make their electric vehicles and all the parts of those vehicles as much as possible in the United States or in countries with which the US has trade agreements. Theyre also designed so tax credits dont go to wealthy Americans buying expensive luxury vehicles. The latest announcement which will temporarily open up more tax credit money is likely Figuring out who and what qualifies The lopsided tax credit at the start of the year is just one of several potential sources of confusion. Under the new EV tax credit rules the Chevrolet Bolt EV and EUV are eligible for tax credits in the new year. They had previously been ineligible because even though theyre built in North America one of the requirements Still not every buyer and not every electric vehicle will be eligible for credits. For instance besides the requirement that the vehicle must be built in North America there will be restrictions on its price too. If its an SUV van or pickup its sticker price must not be higher than 80000 and if its a car not more than 55000. These price caps will be based on the vehicles full Manufacturers Suggested Retail Price MSRP or sticker price including all factoryinstalled options. If the dealer charges more for the vehicle or it theres a discount or rebate that wont matter. Eligibility for the rebate is based only the actually MSRP. As a result most Tesla models including It shuffles the deck as to whos eligible and then the deck will get shuffled again when this guidance comes out in March said Harto. And it just makes a giant mess for consumers and automakers and dealers. Also no flipping allowed. The person purchasing the vehicle has to be the end user. If youre purchasing the vehicle just to immediately resell it to someone else you cant claim the credit. There are also limits on the buyers income. The purchaser cant have a modified adjusted gross income over 150000 for an individual 300000 for a couple filing jointly or 225000 for a single head of a household. These restrictions will keep many luxury electric vehicle buyers from getting tax credits. The best thing vehicle shoppers can do is ask whether the specific vehicle theyre buying qualifies for a tax credit said Andrew Koblenz vice president for legal and regulatory affairs at the National Automobile Dealers Association. Some vehicle models are made in more than one factory so two identical looking electric SUVs on the same dealer lot might not both qualify or might not qualify for the same amount of credit. Its a great time to be shopping. Its great that there will be more vehicles eligible now but youve still got to make sure the one youre interested in is eligible Koblenz said. You need to ask your dealer and your manufacturer that question and youve got to make sure that you qualify too. CNNs Christine Romans contributed to this story.
